time,gtx,gty,gt_motion_readings,synthetic_motion_readings
1499199072,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199075,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199078,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199081,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199084,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199087,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199090,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199093,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199096,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199099,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199102,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199105,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199108,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199111,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199114,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199117,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199120,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199123,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199126,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199129,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199132,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199135,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199138,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199141,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199144,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
