time,error,es(x),es(y),gt(x),gt(y)
1499182378,0.979171,6.014286,6.5,6.4,7.4
1499182379,1.272792,5.5,6.5,6.4,7.4
1499182380,1.272792,5.5,6.5,6.4,7.4
1499182381,1.272792,5.5,6.5,6.4,7.4
1499182382,1.272792,5.5,6.5,6.4,7.4
1499182383,7.072482,0.5,3.5,6.4,7.4
1499182384,7.072482,0.5,3.5,6.4,7.4
1499182385,7.072482,0.5,3.5,6.4,7.4
1499182386,7.072482,0.5,3.5,6.4,7.4
1499182387,4.234678,2.5,5.75,6.4,7.4
1499182388,4.234678,2.5,5.75,6.4,7.4
1499182389,4.90102,1.5,7.5,6.4,7.4
1499182390,0.979171,6.014286,6.5,6.4,7.4
1499182391,0.979171,6.014286,6.5,6.4,7.4
1499182392,2.360085,4.5,6,6.4,7.4
1499182393,2.360085,4.5,6,6.4,7.4
1499182394,2.360085,4.5,6,6.4,7.4
1499182395,7.156815,4.5,0.5,6.4,7.4
1499182396,7.156815,4.5,0.5,6.4,7.4
1499182397,7.156815,4.5,0.5,6.4,7.4
1499182398,7.156815,4.5,0.5,6.4,7.4
1499182399,7.156815,4.5,0.5,6.4,7.4
1499182400,7.156815,4.5,0.5,6.4,7.4
1499182401,0.979171,6.014286,6.5,6.4,7.4
1499182402,0.979171,6.014286,6.5,6.4,7.4
1499182403,0.979171,6.014286,6.5,6.4,7.4
1499182404,0.979171,6.014286,6.5,6.4,7.4
1499182405,0.979171,6.014286,6.5,6.4,7.4
1499182406,7.072482,0.5,3.5,6.4,7.4
1499182407,7.072482,0.5,3.5,6.4,7.4
1499182408,7.072482,0.5,3.5,6.4,7.4
1499182409,7.072482,0.5,3.5,6.4,7.4
1499182410,7.072482,0.5,3.5,6.4,7.4
1499182411,0.979171,6.014286,6.5,6.4,7.4
1499182412,0.979171,6.014286,6.5,6.4,7.4
1499182413,8.34386,0.5,1.5,6.4,7.4
1499182414,8.34386,0.5,1.5,6.4,7.4
1499182415,8.34386,0.5,1.5,6.4,7.4
1499182416,0.979171,6.014286,6.5,6.4,7.4
1499182417,0.979171,6.014286,6.5,6.4,7.4
1499182418,0.979171,6.014286,6.5,6.4,7.4
1499182419,0.979171,6.014286,6.5,6.4,7.4
1499182420,0.979171,6.014286,6.5,6.4,7.4
1499182421,5.331041,1.5,9.5,6.4,7.4
1499182423,5.331041,1.5,9.5,6.4,7.4
1499182424,7.072482,0.5,3.5,6.4,7.4
