time,error,es(x),es(y),gt(x),gt(y)
1499182279,2.109502,4.5,1.5,3.4,3.3
1499182280,2.109502,4.5,1.5,3.4,3.3
1499182281,2.109502,4.5,1.5,3.4,3.3
1499182282,2.109502,4.5,1.5,3.4,3.3
1499182283,2.109502,4.5,1.5,3.4,3.3
1499182284,2.109502,4.5,1.5,3.4,3.3
1499182285,2.109502,4.5,1.5,3.4,3.3
1499182286,2.109502,4.5,1.5,3.4,3.3
1499182290,2.109502,4.5,1.5,3.4,3.3
1499182291,2.109502,4.5,1.5,3.4,3.3
1499182292,2.109502,4.5,1.5,3.4,3.3
1499182293,2.801785,5,1,3.4,3.3
1499182294,2.801785,5,1,3.4,3.3
1499182295,2.801785,5,1,3.4,3.3
1499182296,2.801785,5,1,3.4,3.3
1499182297,2.801785,5,1,3.4,3.3
1499182298,2.801785,5,1,3.4,3.3
1499182299,2.801785,5,1,3.4,3.3
1499182300,2.801785,5,1,3.4,3.3
1499182301,2.801785,5,1,3.4,3.3
1499182302,2.801785,5,1,3.4,3.3
1499182303,2.801785,5,1,3.4,3.3
1499182304,2.801785,5,1,3.4,3.3
1499182305,2.801785,5,1,3.4,3.3
1499182306,2.801785,5,1,3.4,3.3
1499182307,2.801785,5,1,3.4,3.3
1499182308,2.801785,5,1,3.4,3.3
1499182309,2.801785,5,1,3.4,3.3
1499182310,2.801785,5,1,3.4,3.3
1499182311,2.801785,5,1,3.4,3.3
1499182312,2.801785,5,1,3.4,3.3
1499182313,2.801785,5,1,3.4,3.3
1499182315,2.109502,4.5,1.5,3.4,3.3
1499182316,2.109502,4.5,1.5,3.4,3.3
1499182317,0.806226,3.5,2.5,3.4,3.3
1499182318,0.806226,3.5,2.5,3.4,3.3
1499182319,0.806226,3.5,2.5,3.4,3.3
1499182320,0.806226,3.5,2.5,3.4,3.3
1499182321,0.806226,3.5,2.5,3.4,3.3
1499182322,0.806226,3.5,2.5,3.4,3.3
1499182323,0.806226,3.5,2.5,3.4,3.3
